clip_id,category,source_dataset,license,path,sample_rate,duration_sec
urbansound8k/3127,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3127.wav,48000,4.0
urbansound8k/7342,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7342.wav,44100,4.0
urbansound8k/3982,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3982.wav,16000,4.0
urbansound8k/3306,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3306.wav,44100,3.62
urbansound8k/3440,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3440.wav,44100,0.86
urbansound8k/7296,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7296.wav,44100,4.0
urbansound8k/1701,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1701.wav,48000,4.0
urbansound8k/905,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__905.wav,48000,4.0
urbansound8k/2694,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2694.wav,48000,4.0
urbansound8k/3592,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3592.wav,48000,2.589
urbansound8k/4926,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4926.wav,48000,4.0
urbansound8k/870,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__870.wav,44100,4.0
urbansound8k/4071,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4071.wav,48000,4.0
urbansound8k/480,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__480.wav,48000,4.0
urbansound8k/8443,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8443.wav,44100,4.0
urbansound8k/1548,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1548.wav,44100,4.0
urbansound8k/6318,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6318.wav,44100,4.0
urbansound8k/7936,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7936.wav,44100,0.369
urbansound8k/8244,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8244.wav,44100,4.0
urbansound8k/983,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__983.wav,48000,4.0
urbansound8k/877,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__877.wav,48000,4.0
urbansound8k/5677,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5677.wav,48000,4.0
urbansound8k/1834,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1834.wav,48000,4.0
urbansound8k/5913,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5913.wav,48000,4.0
urbansound8k/7224,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7224.wav,44100,4.0
urbansound8k/6926,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6926.wav,44100,4.0
urbansound8k/7345,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7345.wav,44100,4.0
urbansound8k/4072,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4072.wav,48000,4.0
urbansound8k/6323,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6323.wav,44100,4.0
urbansound8k/8344,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8344.wav,44100,4.0
urbansound8k/7417,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7417.wav,96000,4.0
urbansound8k/8662,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8662.wav,44100,4.0
urbansound8k/3660,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3660.wav,48000,4.0
urbansound8k/7981,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7981.wav,44100,4.0
urbansound8k/131,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__131.wav,44100,4.0
urbansound8k/2957,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2957.wav,96000,4.0
urbansound8k/3545,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3545.wav,44100,4.0
urbansound8k/4275,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4275.wav,44100,4.0
urbansound8k/6063,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6063.wav,44100,2.14
urbansound8k/4264,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4264.wav,44100,4.0
urbansound8k/5118,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5118.wav,48000,2.699
urbansound8k/5745,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5745.wav,44100,4.0
urbansound8k/4970,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4970.wav,44100,4.0
urbansound8k/6010,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6010.wav,44100,4.0
urbansound8k/8603,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8603.wav,44100,4.0
urbansound8k/4430,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4430.wav,48000,4.0
urbansound8k/7690,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7690.wav,44100,4.0
urbansound8k/6398,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6398.wav,44100,4.0
urbansound8k/2460,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2460.wav,44100,4.0
urbansound8k/6337,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6337.wav,44100,4.0
urbansound8k/7322,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7322.wav,22050,4.0
urbansound8k/6509,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6509.wav,44100,1.497
urbansound8k/1803,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1803.wav,44100,1.106
urbansound8k/8130,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8130.wav,44100,0.789
urbansound8k/4366,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4366.wav,96000,4.0
urbansound8k/6957,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6957.wav,44100,4.0
urbansound8k/3222,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3222.wav,44100,4.0
urbansound8k/3535,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3535.wav,48000,4.0
urbansound8k/7772,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7772.wav,44100,4.0
urbansound8k/4034,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4034.wav,48000,4.0
urbansound8k/3959,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3959.wav,48000,4.0
urbansound8k/191,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__191.wav,48000,4.0
urbansound8k/1672,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1672.wav,44100,4.0
urbansound8k/6639,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6639.wav,44100,4.0
urbansound8k/4551,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4551.wav,44100,4.0
urbansound8k/600,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__600.wav,48000,4.0
urbansound8k/2951,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2951.wav,96000,4.0
urbansound8k/3206,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3206.wav,48000,4.0
urbansound8k/3481,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3481.wav,48000,4.0
urbansound8k/5069,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5069.wav,44100,4.0
urbansound8k/2752,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2752.wav,48000,4.0
urbansound8k/8391,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8391.wav,44100,4.0
urbansound8k/2434,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2434.wav,44100,2.09
urbansound8k/1751,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1751.wav,96000,4.0
urbansound8k/4779,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4779.wav,44100,4.0
urbansound8k/6828,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6828.wav,44100,4.0
urbansound8k/3797,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3797.wav,48000,4.0
urbansound8k/6831,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6831.wav,44100,4.0
urbansound8k/3843,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3843.wav,48000,4.0
urbansound8k/5773,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5773.wav,48000,4.0
urbansound8k/2182,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2182.wav,48000,4.0
urbansound8k/6603,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6603.wav,48000,4.0
urbansound8k/1658,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1658.wav,44100,4.0
urbansound8k/7307,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7307.wav,44100,4.0
urbansound8k/6802,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6802.wav,44100,4.0
urbansound8k/5461,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5461.wav,44100,0.83
urbansound8k/1112,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1112.wav,44100,4.0
urbansound8k/1605,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1605.wav,44100,4.0
urbansound8k/945,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__945.wav,48000,4.0
urbansound8k/673,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__673.wav,44100,4.0
urbansound8k/2332,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2332.wav,48000,4.0
urbansound8k/825,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__825.wav,44100,4.0
urbansound8k/1722,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1722.wav,48000,4.0
urbansound8k/7098,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7098.wav,44100,4.0
urbansound8k/5926,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5926.wav,44100,4.0
urbansound8k/95,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__95.wav,44100,4.0
urbansound8k/3487,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3487.wav,48000,1.06
urbansound8k/70,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__70.wav,48000,4.0
urbansound8k/843,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__843.wav,44100,4.0
urbansound8k/7726,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7726.wav,44100,4.0
urbansound8k/1515,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1515.wav,48000,3.68
urbansound8k/1718,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1718.wav,48000,4.0
urbansound8k/4334,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4334.wav,96000,4.0
urbansound8k/3098,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3098.wav,44100,4.0
urbansound8k/4068,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4068.wav,44100,4.0
urbansound8k/957,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__957.wav,48000,4.0
urbansound8k/1106,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1106.wav,44100,4.0
urbansound8k/1257,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1257.wav,44100,4.0
urbansound8k/8164,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8164.wav,44100,4.0
urbansound8k/4248,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4248.wav,44100,4.0
urbansound8k/1333,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1333.wav,44100,4.0
urbansound8k/5855,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5855.wav,44100,4.0
urbansound8k/243,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__243.wav,48000,4.0
urbansound8k/5073,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5073.wav,44100,4.0
urbansound8k/8638,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8638.wav,44100,4.0
urbansound8k/1816,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1816.wav,96000,0.797
urbansound8k/7670,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7670.wav,44100,4.0
urbansound8k/1395,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1395.wav,44100,4.0
urbansound8k/2985,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2985.wav,96000,1.2
urbansound8k/8717,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8717.wav,44100,4.0
urbansound8k/5700,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5700.wav,48000,1.286
urbansound8k/3830,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3830.wav,48000,4.0
urbansound8k/3939,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3939.wav,48000,4.0
urbansound8k/3419,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3419.wav,96000,4.0
urbansound8k/2905,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2905.wav,96000,4.0
urbansound8k/7063,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7063.wav,44100,4.0
urbansound8k/3491,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3491.wav,48000,4.0
urbansound8k/5049,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5049.wav,44100,1.25
urbansound8k/2333,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2333.wav,48000,4.0
urbansound8k/2380,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2380.wav,44100,4.0
urbansound8k/4875,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4875.wav,48000,4.0
urbansound8k/3417,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3417.wav,96000,4.0
urbansound8k/4699,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4699.wav,96000,1.37
urbansound8k/417,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__417.wav,44100,4.0
urbansound8k/4849,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4849.wav,44100,4.0
urbansound8k/1032,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1032.wav,44100,4.0
urbansound8k/8434,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8434.wav,44100,4.0
urbansound8k/1710,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1710.wav,48000,4.0
urbansound8k/7678,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7678.wav,44100,4.0
urbansound8k/6968,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6968.wav,44100,4.0
urbansound8k/8380,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8380.wav,48000,4.0
urbansound8k/1412,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1412.wav,16000,4.0
urbansound8k/1134,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1134.wav,44100,4.0
urbansound8k/5594,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5594.wav,48000,4.0
urbansound8k/7325,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7325.wav,44100,4.0
urbansound8k/4692,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4692.wav,96000,1.31
urbansound8k/8248,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8248.wav,44100,4.0
urbansound8k/5486,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5486.wav,48000,4.0
urbansound8k/7950,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7950.wav,44100,4.0
urbansound8k/5189,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5189.wav,48000,4.0
urbansound8k/3988,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3988.wav,44100,1.1
urbansound8k/5078,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5078.wav,48000,4.0
urbansound8k/7472,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7472.wav,48000,4.0
urbansound8k/568,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__568.wav,48000,4.0
urbansound8k/3498,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3498.wav,48000,4.0
urbansound8k/8121,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8121.wav,44100,4.0
urbansound8k/1708,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1708.wav,48000,4.0
urbansound8k/5430,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5430.wav,44100,4.0
urbansound8k/1663,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1663.wav,44100,4.0
urbansound8k/7065,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7065.wav,44100,4.0
urbansound8k/3109,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3109.wav,44100,4.0
urbansound8k/3801,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3801.wav,48000,4.0
urbansound8k/6008,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6008.wav,44100,4.0
urbansound8k/6614,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6614.wav,44100,0.77
urbansound8k/844,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__844.wav,44100,4.0
urbansound8k/1955,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1955.wav,22050,0.35
urbansound8k/8698,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8698.wav,44100,4.0
urbansound8k/5762,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5762.wav,48000,4.0
urbansound8k/5402,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5402.wav,44100,4.0
urbansound8k/7884,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7884.wav,44100,4.0
urbansound8k/7257,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7257.wav,44100,0.516
urbansound8k/4842,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4842.wav,44100,4.0
urbansound8k/6244,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6244.wav,44100,4.0
urbansound8k/4911,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4911.wav,44100,4.0
urbansound8k/8275,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8275.wav,44100,4.0
urbansound8k/7470,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7470.wav,48000,4.0
urbansound8k/5046,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5046.wav,44100,4.0
urbansound8k/4818,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4818.wav,44100,4.0
urbansound8k/7014,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7014.wav,48000,4.0
urbansound8k/4229,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4229.wav,44100,4.0
urbansound8k/1168,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1168.wav,44100,4.0
urbansound8k/6181,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6181.wav,48000,1.42
urbansound8k/1428,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1428.wav,44100,1.79
urbansound8k/7537,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7537.wav,44100,4.0
